transaction_id,customer_id,product_code,product_category,transaction_date,quantity,unit_price,gross_revenue,net_revenue,tax_amount,reconciliation_status,source_vs_gl_variance,gl_vs_bank_variance,days_to_post
TXN-0001435,C0092,P041,Furniture,2024-09-11,4,26.55,127.46,106.22,21.24,MATCHED,0.0,0.0,0
TXN-0001436,C0053,P016,Electronics,2024-02-15,7,175.68,1475.69,1229.74,245.95,MATCHED,0.0,0.0,1
TXN-0001437,C0135,P025,Software,2024-03-30,9,81.01,874.86,729.05,145.81,GL_VARIANCE,35.99,0.0,2
TXN-0001438,C0071,P044,Software,2024-06-07,10,51.16,613.96,511.63,102.33,MATCHED,0.0,0.0,1
TXN-0001439,C0111,P003,Electronics,2024-08-20,10,123.23,1478.82,1232.35,246.47,MATCHED,0.0,0.0,4
TXN-0001440,C0120,P023,Services,2024-12-14,8,93.26,895.31,746.09,149.22,MATCHED,0.0,0.0,1
TXN-0001441,C0125,P034,Services,2024-05-27,3,520.0,1872.01,1560.01,312.0,MATCHED,0.0,0.0,0
TXN-0001442,C0126,P019,Clothing,2024-06-05,5,6.28,37.68,31.4,6.28,BANK_VARIANCE,0.0,0.2,0
TXN-0001443,C0036,P028,Electronics,2024-06-28,1,925.54,1110.65,925.54,185.11,MATCHED,0.0,0.0,2
TXN-0001444,C0183,P033,Software,2024-05-18,3,249.66,898.79,748.99,149.8,MATCHED,0.0,0.0,1
TXN-0001445,C0057,P047,Electronics,2024-01-17,2,357.79,858.7,715.58,143.12,MATCHED,0.0,0.0,3
TXN-0001446,C0103,P023,Services,2024-02-20,7,99.78,838.16,698.47,139.69,MATCHED,0.0,0.0,2
TXN-0001447,C0149,P020,Clothing,2024-03-12,7,11.96,100.48,83.73,16.75,MATCHED,0.0,0.0,5
TXN-0001448,C0078,P050,Furniture,2024-06-05,9,17.76,191.82,159.85,31.97,MATCHED,0.0,0.0,0
TXN-0001449,C0097,P020,Clothing,2024-08-11,9,9.0,97.2,81.0,16.2,MATCHED,0.0,0.0,0
TXN-0001450,C0120,P009,Clothing,2024-06-30,9,8.6,92.87,77.39,15.48,MATCHED,0.0,0.0,3
TXN-0001451,C0007,P030,Clothing,2024-08-03,1,67.85,81.42,67.85,13.57,MISSING_IN_GL,0.0,0.0,0
TXN-0001452,C0033,P049,Software,2024-11-13,4,88.86,426.53,355.44,71.09,BANK_VARIANCE,0.0,9.11,4
TXN-0001453,C0104,P037,Furniture,2024-12-09,7,51.91,436.01,363.34,72.67,MATCHED,0.0,0.0,0
TXN-0001454,C0022,P030,Clothing,2024-01-29,8,12.83,123.2,102.67,20.53,MATCHED,0.0,0.0,2
TXN-0001455,C0085,P042,Clothing,2024-02-01,5,7.93,47.56,39.63,7.93,BANK_VARIANCE,0.0,0.96,0
TXN-0001456,C0133,P048,Software,2024-03-14,1,688.46,826.15,688.46,137.69,MATCHED,0.0,0.0,4
TXN-0001457,C0161,P048,Software,2024-06-08,3,325.15,1170.55,975.46,195.09,MATCHED,0.0,0.0,5
TXN-0001458,C0018,P001,Software,2024-01-01,4,213.55,1025.05,854.21,170.84,MATCHED,0.0,0.0,1
TXN-0001459,C0027,P039,Services,2024-08-30,4,363.97,1747.06,1455.88,291.18,MATCHED,0.0,0.0,0
TXN-0001460,C0104,P033,Software,2024-09-04,2,291.43,699.43,582.86,116.57,MATCHED,0.0,0.0,1
TXN-0001461,C0158,P016,Electronics,2024-03-04,10,158.63,1903.58,1586.32,317.26,GL_VARIANCE,68.16,0.0,3
TXN-0001462,C0131,P010,Clothing,2024-12-24,4,21.82,104.71,87.26,17.45,MATCHED,0.0,0.0,4
TXN-0001463,C0171,P013,Clothing,2024-05-20,2,36.42,87.42,72.85,14.57,BANK_VARIANCE,0.0,1.8,3
TXN-0001464,C0038,P025,Software,2024-01-15,7,110.46,927.89,773.24,154.65,MATCHED,0.0,0.0,2
TXN-0001465,C0009,P030,Clothing,2024-11-26,10,4.08,48.97,40.81,8.16,MATCHED,0.0,0.0,5
TXN-0001466,C0120,P043,Clothing,2024-08-22,6,14.3,102.95,85.79,17.16,MATCHED,0.0,0.0,2
TXN-0001467,C0090,P001,Software,2024-12-27,9,109.59,1183.58,986.32,197.26,MATCHED,0.0,0.0,4
TXN-0001468,C0168,P025,Software,2024-10-15,3,211.59,761.74,634.78,126.96,MATCHED,0.0,0.0,2
TXN-0001469,C0101,P030,Clothing,2024-02-04,5,18.87,113.24,94.37,18.87,MATCHED,0.0,0.0,5
TXN-0001470,C0130,P031,Software,2024-12-03,3,177.46,638.87,532.39,106.48,BANK_VARIANCE,0.0,18.86,4
TXN-0001471,C0150,P017,Services,2024-11-12,10,55.53,666.37,555.31,111.06,MATCHED,0.0,0.0,3
TXN-0001472,C0025,P005,Services,2024-12-06,3,151.3,544.69,453.91,90.78,MATCHED,0.0,0.0,0
TXN-0001473,C0027,P032,Services,2024-03-30,4,380.27,1825.3,1521.08,304.22,MATCHED,0.0,0.0,5
TXN-0001474,C0157,P025,Software,2024-05-08,2,408.43,980.23,816.86,163.37,MATCHED,0.0,0.0,0
TXN-0001475,C0008,P003,Electronics,2024-03-30,6,265.53,1911.82,1593.18,318.64,BANK_VARIANCE,0.0,50.29,2
TXN-0001476,C0052,P007,Software,2024-04-10,10,77.4,928.85,774.04,154.81,MISSING_IN_GL,0.0,0.0,2
TXN-0001477,C0112,P032,Services,2024-09-27,4,231.25,1110.02,925.02,185.0,MATCHED,0.0,0.0,1
TXN-0001478,C0009,P006,Software,2024-03-12,2,343.29,823.9,686.58,137.32,MATCHED,0.0,0.0,0
TXN-0001479,C0048,P024,Electronics,2024-12-15,2,747.71,1794.5,1495.42,299.08,MATCHED,0.0,0.0,5
TXN-0001480,C0129,P047,Electronics,2024-06-29,4,329.25,1580.41,1317.01,263.4,BANK_VARIANCE,0.0,54.5,2
TXN-0001481,C0097,P040,Services,2024-02-06,2,739.86,1775.65,1479.71,295.94,GL_VARIANCE,31.64,0.0,4
TXN-0001482,C0128,P006,Software,2024-04-28,2,172.69,414.47,345.39,69.08,MATCHED,0.0,0.0,0
TXN-0001483,C0100,P039,Services,2024-12-26,5,209.73,1258.38,1048.65,209.73,MATCHED,0.0,0.0,2
TXN-0001484,C0137,P005,Services,2024-10-21,5,289.39,1736.32,1446.93,289.39,MATCHED,0.0,0.0,1
TXN-0001485,C0179,P034,Services,2024-02-26,7,216.88,1821.8,1518.17,303.63,BANK_VARIANCE,0.0,4.31,4
TXN-0001486,C0087,P031,Software,2024-08-03,1,952.7,1143.24,952.7,190.54,MATCHED,0.0,0.0,2
TXN-0001487,C0141,P013,Clothing,2024-06-17,3,20.04,72.13,60.11,12.02,MATCHED,0.0,0.0,5
TXN-0001488,C0196,P004,Clothing,2024-01-19,10,5.12,61.45,51.21,10.24,BANK_VARIANCE,0.0,1.8,2
TXN-0001489,C0142,P005,Services,2024-09-02,10,153.99,1847.87,1539.89,307.98,MATCHED,0.0,0.0,1
TXN-0001490,C0058,P018,Electronics,2024-11-28,8,178.31,1711.8,1426.5,285.3,MISSING_IN_GL,0.0,0.0,2
TXN-0001491,C0015,P028,Electronics,2024-01-14,4,273.69,1313.7,1094.75,218.95,MATCHED,0.0,0.0,1
TXN-0001492,C0124,P035,Software,2024-01-27,1,706.1,847.32,706.1,141.22,MISSING_IN_GL,0.0,0.0,3
TXN-0001493,C0036,P050,Furniture,2024-02-29,7,30.45,255.8,213.17,42.63,MISSING_IN_GL,0.0,0.0,3
TXN-0001494,C0050,P008,Services,2024-06-24,6,246.1,1771.9,1476.58,295.32,MATCHED,0.0,0.0,3
TXN-0001495,C0106,P004,Clothing,2024-10-01,1,51.44,61.73,51.44,10.29,MATCHED,0.0,0.0,4
TXN-0001496,C0020,P003,Electronics,2024-01-30,4,446.94,2145.32,1787.77,357.55,MATCHED,0.0,0.0,1
TXN-0001497,C0063,P029,Software,2024-05-29,6,64.24,462.54,385.45,77.09,BANK_VARIANCE,0.0,12.63,1
TXN-0001498,C0065,P039,Services,2024-10-05,2,438.69,1052.86,877.38,175.48,MATCHED,0.0,0.0,1
TXN-0001499,C0094,P032,Services,2024-10-09,4,311.58,1495.57,1246.31,249.26,GL_VARIANCE,44.44,0.0,2
TXN-0001500,C0129,P042,Clothing,2024-02-23,6,8.66,62.38,51.98,10.4,MISSING_IN_GL,0.0,0.0,0
TXN-0001501,C0053,P023,Services,2024-03-11,10,148.05,1776.61,1480.51,296.1,GL_VARIANCE,20.72,0.0,4
TXN-0001502,C0186,P015,Software,2024-03-13,2,239.35,574.44,478.7,95.74,MATCHED,0.0,0.0,0
TXN-0001503,C0006,P016,Electronics,2024-09-12,8,174.09,1671.31,1392.76,278.55,MATCHED,0.0,0.0,0
TXN-0001504,C0072,P018,Electronics,2024-11-08,2,412.63,990.31,825.26,165.05,MATCHED,0.0,0.0,3
TXN-0001505,C0058,P032,Services,2024-04-15,8,52.83,507.14,422.62,84.52,MATCHED,0.0,0.0,3
TXN-0001506,C0139,P012,Services,2024-06-27,5,238.38,1430.29,1191.91,238.38,MATCHED,0.0,0.0,0
TXN-0001507,C0008,P039,Services,2024-06-23,5,261.07,1566.44,1305.37,261.07,BANK_VARIANCE,0.0,14.14,5
TXN-0001508,C0142,P040,Services,2024-07-17,1,920.89,1105.07,920.89,184.18,MATCHED,0.0,0.0,5
TXN-0001509,C0185,P044,Software,2024-10-17,9,51.73,558.67,465.56,93.11,GL_VARIANCE,9.87,0.0,4
TXN-0001510,C0004,P017,Services,2024-05-23,4,148.76,714.07,595.06,119.01,MATCHED,0.0,0.0,5
TXN-0001511,C0087,P018,Electronics,2024-10-19,9,62.83,678.56,565.47,113.09,MATCHED,0.0,0.0,3
TXN-0001512,C0079,P003,Electronics,2024-10-18,5,256.2,1537.19,1280.99,256.2,BANK_VARIANCE,0.0,0.8,5
TXN-0001513,C0003,P021,Furniture,2024-08-26,8,43.85,420.96,350.8,70.16,GL_VARIANCE,0.31,0.0,0
TXN-0001514,C0015,P023,Services,2024-10-23,4,244.06,1171.5,976.25,195.25,MATCHED,0.0,0.0,0
TXN-0001515,C0197,P018,Electronics,2024-05-21,2,830.5,1993.21,1661.01,332.2,GL_VARIANCE,14.94,0.0,2
TXN-0001516,C0060,P032,Services,2024-02-28,3,184.22,663.2,552.67,110.53,BANK_VARIANCE,0.0,18.13,5
TXN-0001517,C0142,P003,Electronics,2024-04-26,8,87.34,838.49,698.74,139.75,BANK_VARIANCE,0.0,11.09,0
TXN-0001518,C0139,P046,Clothing,2024-01-23,1,119.28,143.14,119.28,23.86,MATCHED,0.0,0.0,4
TXN-0001519,C0131,P016,Electronics,2024-02-09,8,115.27,1106.57,922.14,184.43,MATCHED,0.0,0.0,1
TXN-0001520,C0165,P014,Furniture,2024-08-06,7,28.25,237.29,197.74,39.55,MATCHED,0.0,0.0,2
TXN-0001521,C0105,P010,Clothing,2024-11-29,6,5.37,38.66,32.22,6.44,MATCHED,0.0,0.0,2
TXN-0001522,C0095,P031,Software,2024-01-23,1,956.86,1148.23,956.86,191.37,MATCHED,0.0,0.0,2
TXN-0001523,C0081,P010,Clothing,2024-09-18,10,11.21,134.48,112.07,22.41,MATCHED,0.0,0.0,5
TXN-0001524,C0097,P050,Furniture,2024-10-25,6,53.77,387.13,322.61,64.52,MATCHED,0.0,0.0,0
TXN-0001525,C0058,P043,Clothing,2024-10-16,2,47.68,114.43,95.36,19.07,MATCHED,0.0,0.0,4
TXN-0001526,C0136,P037,Furniture,2024-01-27,9,32.12,346.92,289.1,57.82,MATCHED,0.0,0.0,4
TXN-0001527,C0050,P031,Software,2024-10-21,6,124.07,893.28,744.4,148.88,MATCHED,0.0,0.0,2
TXN-0001528,C0117,P016,Electronics,2024-06-10,6,148.95,1072.46,893.72,178.74,MATCHED,0.0,0.0,5
TXN-0001529,C0021,P008,Services,2024-06-29,7,175.96,1478.03,1231.69,246.34,MATCHED,0.0,0.0,4
TXN-0001530,C0108,P033,Software,2024-04-27,8,38.42,368.8,307.33,61.47,BANK_VARIANCE,0.0,3.55,4
TXN-0001531,C0156,P009,Clothing,2024-05-13,7,16.19,135.97,113.31,22.66,BANK_VARIANCE,0.0,3.78,2
TXN-0001532,C0038,P022,Software,2024-10-21,7,69.34,582.46,485.38,97.08,MISSING_IN_GL,0.0,0.0,3
TXN-0001533,C0031,P041,Furniture,2024-08-02,3,121.48,437.32,364.43,72.89,GL_VARIANCE,0.29,0.0,2
TXN-0001534,C0009,P049,Software,2024-08-08,2,332.96,799.12,665.93,133.19,MATCHED,0.0,0.0,0
TXN-0001535,C0100,P045,Services,2024-08-04,9,66.7,720.38,600.32,120.06,MISSING_IN_GL,0.0,0.0,2
TXN-0001536,C0087,P009,Clothing,2024-06-21,5,13.24,79.45,66.21,13.24,MATCHED,0.0,0.0,4
TXN-0001537,C0190,P039,Services,2024-06-30,1,1139.96,1367.95,1139.96,227.99,MATCHED,0.0,0.0,3
TXN-0001538,C0194,P027,Software,2024-09-01,7,103.3,867.74,723.12,144.62,MATCHED,0.0,0.0,5
TXN-0001539,C0022,P009,Clothing,2024-03-18,10,9.6,115.21,96.01,19.2,MISSING_IN_GL,0.0,0.0,0
TXN-0001540,C0083,P038,Furniture,2024-08-12,8,34.74,333.49,277.91,55.58,MATCHED,0.0,0.0,1
TXN-0001541,C0077,P033,Software,2024-09-09,2,395.95,950.28,791.9,158.38,MATCHED,0.0,0.0,2
TXN-0001542,C0110,P004,Clothing,2024-05-26,10,8.08,96.92,80.77,16.15,MISSING_IN_GL,0.0,0.0,2
TXN-0001543,C0189,P025,Software,2024-04-17,3,162.98,586.72,488.93,97.79,MATCHED,0.0,0.0,3
TXN-0001544,C0089,P034,Services,2024-05-25,6,122.32,880.69,733.91,146.78,MATCHED,0.0,0.0,1
TXN-0001545,C0074,P008,Services,2024-05-12,4,186.35,894.49,745.41,149.08,MATCHED,0.0,0.0,4
TXN-0001546,C0025,P049,Software,2024-04-15,5,65.92,395.51,329.59,65.92,MATCHED,0.0,0.0,4
TXN-0001547,C0138,P033,Software,2024-04-09,1,816.15,979.38,816.15,163.23,MISSING_IN_GL,0.0,0.0,0
TXN-0001548,C0147,P032,Services,2024-08-06,4,349.75,1678.81,1399.01,279.8,MATCHED,0.0,0.0,5
TXN-0001549,C0184,P029,Software,2024-12-27,5,128.13,768.8,640.67,128.13,MATCHED,0.0,0.0,0
TXN-0001550,C0072,P029,Software,2024-12-08,2,458.33,1099.99,916.66,183.33,MATCHED,0.0,0.0,0
TXN-0001551,C0084,P023,Services,2024-03-21,4,341.09,1637.24,1364.37,272.87,MATCHED,0.0,0.0,4
TXN-0001552,C0181,P022,Software,2024-12-18,9,50.79,548.5,457.08,91.42,MATCHED,0.0,0.0,2
TXN-0001553,C0049,P003,Electronics,2024-10-12,9,115.01,1242.07,1035.06,207.01,MATCHED,0.0,0.0,5
TXN-0001554,C0036,P041,Furniture,2024-10-27,1,110.69,132.83,110.69,22.14,MATCHED,0.0,0.0,3
TXN-0001555,C0188,P015,Software,2024-09-11,3,251.67,906.01,755.01,151.0,GL_VARIANCE,30.73,0.0,2
TXN-0001556,C0001,P009,Clothing,2024-08-10,9,5.32,57.44,47.87,9.57,MATCHED,0.0,0.0,0
TXN-0001557,C0108,P032,Services,2024-12-18,3,356.43,1283.14,1069.28,213.86,MATCHED,0.0,0.0,2
TXN-0001558,C0047,P040,Services,2024-06-02,6,142.72,1027.62,856.35,171.27,GL_VARIANCE,22.72,0.0,1
TXN-0001559,C0124,P019,Clothing,2024-05-31,7,12.87,108.14,90.12,18.02,BANK_VARIANCE,0.0,1.62,0
TXN-0001560,C0115,P015,Software,2024-06-15,5,66.86,401.14,334.28,66.86,MATCHED,0.0,0.0,1
TXN-0001561,C0089,P043,Clothing,2024-12-22,6,11.37,81.89,68.24,13.65,MATCHED,0.0,0.0,3
TXN-0001562,C0061,P046,Clothing,2024-01-15,8,5.19,49.84,41.53,8.31,BANK_VARIANCE,0.0,0.86,2
TXN-0001563,C0144,P018,Electronics,2024-06-14,7,162.16,1362.13,1135.11,227.02,MATCHED,0.0,0.0,2
TXN-0001564,C0103,P044,Software,2024-05-13,8,61.03,585.85,488.21,97.64,MATCHED,0.0,0.0,0
TXN-0001565,C0115,P018,Electronics,2024-07-28,1,1105.43,1326.52,1105.43,221.09,MATCHED,0.0,0.0,1
TXN-0001566,C0034,P037,Furniture,2024-11-05,2,181.34,435.23,362.69,72.54,BANK_VARIANCE,0.0,11.08,4
TXN-0001567,C0200,P002,Electronics,2024-12-26,7,247.55,2079.46,1732.88,346.58,MATCHED,0.0,0.0,2
TXN-0001568,C0054,P023,Services,2024-07-04,1,1320.21,1584.25,1320.21,264.04,MISSING_IN_GL,0.0,0.0,4
TXN-0001569,C0075,P013,Clothing,2024-03-23,7,16.95,142.4,118.67,23.73,MATCHED,0.0,0.0,2
TXN-0001570,C0010,P022,Software,2024-01-11,4,140.01,672.06,560.05,112.01,MATCHED,0.0,0.0,4
TXN-0001571,C0073,P007,Software,2024-06-03,1,626.12,751.34,626.12,125.22,MATCHED,0.0,0.0,0
TXN-0001572,C0192,P015,Software,2024-03-04,1,723.67,868.4,723.67,144.73,MATCHED,0.0,0.0,3
TXN-0001573,C0020,P042,Clothing,2024-02-07,5,13.21,79.28,66.07,13.21,MATCHED,0.0,0.0,4
TXN-0001574,C0191,P047,Electronics,2024-10-04,1,1399.71,1679.65,1399.71,279.94,MATCHED,0.0,0.0,4
TXN-0001575,C0156,P010,Clothing,2024-06-08,7,5.51,46.32,38.6,7.72,MATCHED,0.0,0.0,2
TXN-0001576,C0068,P028,Electronics,2024-12-01,5,228.34,1370.02,1141.68,228.34,GL_VARIANCE,11.58,0.0,4
TXN-0001577,C0144,P031,Software,2024-05-22,4,133.11,638.93,532.44,106.49,MATCHED,0.0,0.0,3
TXN-0001578,C0005,P019,Clothing,2024-09-11,4,27.92,134.03,111.69,22.34,MATCHED,0.0,0.0,5
TXN-0001579,C0007,P026,Clothing,2024-07-22,2,57.81,138.76,115.63,23.13,GL_VARIANCE,1.3,0.0,1
TXN-0001580,C0037,P029,Software,2024-11-18,5,105.47,632.84,527.37,105.47,MATCHED,0.0,0.0,0
TXN-0001581,C0037,P007,Software,2024-07-25,8,83.83,804.79,670.66,134.13,BANK_VARIANCE,0.0,8.39,4
TXN-0001582,C0197,P031,Software,2024-09-09,4,160.64,771.06,642.55,128.51,MATCHED,0.0,0.0,2
TXN-0001583,C0083,P027,Software,2024-12-18,3,161.2,580.31,483.59,96.72,MATCHED,0.0,0.0,4
TXN-0001584,C0126,P039,Services,2024-10-06,4,221.96,1065.41,887.84,177.57,MISSING_IN_GL,0.0,0.0,3
TXN-0001585,C0190,P021,Furniture,2024-02-11,8,48.48,465.41,387.84,77.57,GL_VARIANCE,9.98,0.0,0
TXN-0001586,C0134,P028,Electronics,2024-03-03,1,1394.0,1672.8,1394.0,278.8,MATCHED,0.0,0.0,1
TXN-0001587,C0127,P013,Clothing,2024-03-28,1,69.38,83.26,69.38,13.88,MATCHED,0.0,0.0,5
TXN-0001588,C0103,P034,Services,2024-01-05,9,109.4,1181.56,984.63,196.93,MATCHED,0.0,0.0,2
TXN-0001589,C0083,P008,Services,2024-11-10,5,184.52,1107.1,922.58,184.52,MISSING_IN_GL,0.0,0.0,2
TXN-0001590,C0158,P037,Furniture,2024-07-09,9,32.79,354.08,295.07,59.01,MATCHED,0.0,0.0,4
TXN-0001591,C0043,P039,Services,2024-09-25,6,116.92,841.79,701.49,140.3,MATCHED,0.0,0.0,5
TXN-0001592,C0002,P031,Software,2024-06-08,3,85.79,308.84,257.37,51.47,GL_VARIANCE,0.87,0.0,5
TXN-0001593,C0025,P013,Clothing,2024-02-01,8,5.99,57.52,47.93,9.59,MATCHED,0.0,0.0,4
TXN-0001594,C0089,P030,Clothing,2024-11-17,9,9.28,100.2,83.5,16.7,MATCHED,0.0,0.0,0
TXN-0001595,C0095,P013,Clothing,2024-11-15,7,7.82,65.65,54.71,10.94,BANK_VARIANCE,0.0,2.0,3
TXN-0001596,C0152,P017,Services,2024-03-19,4,268.33,1288.0,1073.33,214.67,MATCHED,0.0,0.0,0
TXN-0001597,C0033,P047,Electronics,2024-09-24,10,74.22,890.64,742.2,148.44,MATCHED,0.0,0.0,4
TXN-0001598,C0189,P042,Clothing,2024-11-11,10,9.89,118.73,98.94,19.79,BANK_VARIANCE,0.0,1.38,5
TXN-0001599,C0158,P031,Software,2024-03-16,4,2115.86,10156.15,8463.46,1692.69,MATCHED,0.0,0.0,1
TXN-0001600,C0131,P011,Electronics,2024-08-13,1,18501.56,22201.87,18501.56,3700.31,MATCHED,0.0,0.0,3
TXN-0001601,C0144,P043,Clothing,2024-07-20,2,36.23,86.94,72.45,14.49,MATCHED,0.0,0.0,3
TXN-0001602,C0082,P050,Furniture,2024-09-28,5,43.13,258.79,215.66,43.13,MISSING_IN_GL,0.0,0.0,0
TXN-0001603,C0112,P039,Services,2024-10-13,5,282.13,1692.76,1410.63,282.13,MATCHED,0.0,0.0,3
TXN-0001604,C0112,P032,Services,2024-11-29,2,617.06,1480.94,1234.12,246.82,MISSING_IN_GL,0.0,0.0,2
TXN-0001605,C0187,P012,Services,2024-08-05,8,53.79,516.42,430.35,86.07,MATCHED,0.0,0.0,1
TXN-0001606,C0096,P040,Services,2024-04-01,4,267.94,1286.1,1071.75,214.35,MATCHED,0.0,0.0,5
TXN-0001607,C0151,P001,Software,2024-06-07,4,99.22,476.26,396.88,79.38,MATCHED,0.0,0.0,2
TXN-0001608,C0156,P007,Software,2024-05-19,9,103.7,1119.94,933.28,186.66,MATCHED,0.0,0.0,0
TXN-0001609,C0071,P042,Clothing,2024-11-16,1,54.75,65.7,54.75,10.95,MATCHED,0.0,0.0,0
TXN-0001610,C0126,P037,Furniture,2024-03-29,8,43.38,416.4,347.0,69.4,BANK_VARIANCE,0.0,10.97,3
TXN-0001611,C0095,P048,Software,2024-01-15,2,453.1,1087.44,906.2,181.24,MATCHED,0.0,0.0,4
TXN-0001612,C0108,P046,Clothing,2024-03-02,3,14.6,52.55,43.79,8.76,MATCHED,0.0,0.0,0
TXN-0001613,C0072,P029,Software,2024-04-09,2,364.06,873.73,728.11,145.62,MISSING_IN_GL,0.0,0.0,5
TXN-0001614,C0151,P040,Services,2024-07-06,6,214.16,1541.93,1284.94,256.99,MATCHED,0.0,0.0,4
TXN-0001615,C0050,P001,Software,2024-09-13,1,955.41,1146.49,955.41,191.08,MATCHED,0.0,0.0,1
TXN-0001616,C0156,P047,Electronics,2024-04-11,1,809.96,971.95,809.96,161.99,MATCHED,0.0,0.0,5
TXN-0001617,C0071,P033,Software,2024-10-14,1,556.94,668.33,556.94,111.39,MATCHED,0.0,0.0,2
TXN-0001618,C0023,P008,Services,2024-02-29,2,404.87,971.69,809.74,161.95,BANK_VARIANCE,0.0,37.66,0
TXN-0001619,C0197,P012,Services,2024-03-27,10,127.55,1530.55,1275.46,255.09,MATCHED,0.0,0.0,0
TXN-0001620,C0175,P014,Furniture,2024-11-24,4,72.84,349.66,291.38,58.28,MATCHED,0.0,0.0,1
TXN-0001621,C0181,P048,Software,2024-05-26,1,816.87,980.24,816.87,163.37,MATCHED,0.0,0.0,1
TXN-0001622,C0070,P018,Electronics,2024-04-12,4,159.9,767.5,639.58,127.92,MATCHED,0.0,0.0,1
TXN-0001623,C0094,P019,Clothing,2024-06-27,2,26.67,64.01,53.34,10.67,GL_VARIANCE,0.95,0.0,5
TXN-0001624,C0150,P034,Services,2024-07-16,3,313.2,1127.53,939.61,187.92,MATCHED,0.0,0.0,1
TXN-0001625,C0166,P035,Software,2024-12-15,7,96.65,811.84,676.53,135.31,MATCHED,0.0,0.0,2
TXN-0001626,C0024,P014,Furniture,2024-09-19,9,22.52,243.18,202.65,40.53,MATCHED,0.0,0.0,1
TXN-0001627,C0169,P017,Services,2024-11-19,2,330.95,794.29,661.91,132.38,MISSING_IN_GL,0.0,0.0,1
TXN-0001628,C0151,P031,Software,2024-01-18,6,59.14,425.83,354.86,70.97,BANK_VARIANCE,0.0,6.71,2
TXN-0001629,C0108,P045,Services,2024-08-31,1,525.54,630.65,525.54,105.11,MATCHED,0.0,0.0,2
TXN-0001630,C0042,P022,Software,2024-08-27,6,122.65,883.09,735.91,147.18,MATCHED,0.0,0.0,4
TXN-0001631,C0178,P012,Services,2024-08-10,10,130.25,1562.94,1302.45,260.49,GL_VARIANCE,38.66,0.0,5
TXN-0001632,C0174,P026,Clothing,2024-07-24,6,12.1,87.14,72.62,14.52,BANK_VARIANCE,0.0,1.23,2
TXN-0001633,C0108,P003,Electronics,2024-08-06,9,195.61,2112.64,1760.53,352.11,MATCHED,0.0,0.0,2
TXN-0001634,C0077,P037,Furniture,2024-11-01,9,24.47,264.28,220.23,44.05,MATCHED,0.0,0.0,5
TXN-0001635,C0170,P034,Services,2024-06-19,3,212.72,765.78,638.15,127.63,MATCHED,0.0,0.0,0
TXN-0001636,C0118,P006,Software,2024-01-01,6,80.33,578.35,481.96,96.39,GL_VARIANCE,9.55,0.0,5
TXN-0001637,C0048,P010,Clothing,2024-04-30,5,9.61,57.65,48.04,9.61,MATCHED,0.0,0.0,1
TXN-0001638,C0002,P028,Electronics,2024-09-01,9,63.53,686.08,571.73,114.35,MATCHED,0.0,0.0,1
TXN-0001639,C0121,P023,Services,2024-12-08,7,74.27,623.88,519.9,103.98,MATCHED,0.0,0.0,3
TXN-0001640,C0033,P030,Clothing,2024-06-11,2,46.78,112.27,93.56,18.71,MATCHED,0.0,0.0,1
TXN-0001641,C0019,P026,Clothing,2024-06-26,7,14.23,119.51,99.59,19.92,BANK_VARIANCE,0.0,1.97,3
TXN-0001642,C0061,P043,Clothing,2024-07-07,4,24.16,115.97,96.64,19.33,BANK_VARIANCE,0.0,0.87,2
TXN-0001643,C0166,P022,Software,2024-04-27,7,2681.39,22523.65,18769.71,3753.94,MATCHED,0.0,0.0,1
TXN-0001644,C0087,P032,Services,2024-07-15,7,89.37,750.67,625.56,125.11,MATCHED,0.0,0.0,5
TXN-0001645,C0108,P012,Services,2024-04-01,7,130.12,1093.02,910.85,182.17,GL_VARIANCE,1.6,0.0,1
TXN-0001646,C0089,P026,Clothing,2024-12-17,8,11.43,109.69,91.41,18.28,MATCHED,0.0,0.0,5
TXN-0001647,C0082,P007,Software,2024-03-06,1,741.9,890.28,741.9,148.38,MATCHED,0.0,0.0,4
TXN-0001648,C0109,P033,Software,2024-01-28,8,67.25,645.59,537.99,107.6,MATCHED,0.0,0.0,2
TXN-0001649,C0200,P028,Electronics,2024-08-30,10,79.92,959.02,799.18,159.84,GL_VARIANCE,20.07,0.0,5
TXN-0001650,C0109,P022,Software,2024-09-29,2,441.56,1059.76,883.13,176.63,MATCHED,0.0,0.0,3
TXN-0001651,C0051,P044,Software,2024-09-20,10,31.0,372.01,310.01,62.0,MATCHED,0.0,0.0,4
TXN-0001652,C0011,P047,Electronics,2024-03-03,8,203.44,1952.98,1627.48,325.5,MATCHED,0.0,0.0,3
TXN-0001653,C0109,P030,Clothing,2024-06-21,6,10.51,75.65,63.04,12.61,MATCHED,0.0,0.0,5
TXN-0001654,C0076,P019,Clothing,2024-07-01,5,19.8,118.82,99.02,19.8,MATCHED,0.0,0.0,3
TXN-0001655,C0188,P002,Electronics,2024-01-19,1,1053.14,1263.77,1053.14,210.63,BANK_VARIANCE,0.0,5.89,4
TXN-0001656,C0033,P048,Software,2024-03-15,9,60.8,656.59,547.16,109.43,MATCHED,0.0,0.0,5
TXN-0001657,C0188,P032,Services,2024-09-25,8,114.67,1100.78,917.32,183.46,BANK_VARIANCE,0.0,11.2,4
TXN-0001658,C0156,P030,Clothing,2024-11-22,1,33.66,40.39,33.66,6.73,MATCHED,0.0,0.0,0
